time(ch1),voltage(ch1),time(ch2),voltage(ch2)
0.00001194,1.22,0.00001194,21.248
0.00001195,1.2688,0.00001195,21.248
0.00001196,1.22,0.00001196,22.576
0.00001197,1.2688,0.00001197,22.576
0.00001198,1.3176,0.00001198,22.576
0.00001199,1.4152,0.00001199,23.904
0.000012,1.2688,0.000012,21.248
0.00001201,1.22,0.00001201,21.248
0.00001202,1.22,0.00001202,19.92
0.00001203,1.2688,0.00001203,21.248
0.00001204,1.2688,0.00001204,18.592
0.00001205,1.3176,0.00001205,21.248
0.00001206,1.2688,0.00001206,21.248
0.00001207,1.22,0.00001207,22.576
0.00001208,1.3176,0.00001208,19.92
0.00001209,1.22,0.00001209,21.248
0.0000121,1.2688,0.0000121,19.92
0.00001211,1.2688,0.00001211,21.248
0.00001212,1.1712,0.00001212,19.92
0.00001213,1.2688,0.00001213,19.92
0.00001214,1.22,0.00001214,19.92
0.00001215,1.1712,0.00001215,17.264
0.00001216,1.1712,0.00001216,18.592
0.00001217,1.1224,0.00001217,19.92
0.00001218,1.1224,0.00001218,18.592
0.00001219,1.22,0.00001219,19.92
0.0000122,1.1712,0.0000122,18.592
0.00001221,1.1712,0.00001221,19.92
0.00001222,1.22,0.00001222,18.592
0.00001223,1.1712,0.00001223,19.92
0.00001224,1.22,0.00001224,19.92
0.00001225,1.1712,0.00001225,18.592
0.00001226,1.22,0.00001226,17.264
0.00001227,1.1712,0.00001227,17.264
0.00001228,1.1224,0.00001228,19.92
0.00001229,1.0736,0.00001229,18.592
0.0000123,1.0736,0.0000123,17.264
0.00001231,1.1712,0.00001231,19.92
0.00001232,1.1712,0.00001232,18.592
0.00001233,1.1224,0.00001233,17.264
0.00001234,1.0736,0.00001234,17.264
0.00001235,1.0736,0.00001235,17.264
0.00001236,1.0736,0.00001236,17.264
0.00001237,1.0736,0.00001237,17.264
0.00001238,1.0248,0.00001238,15.936
0.00001239,1.0248,0.00001239,17.264
0.0000124,1.1224,0.0000124,17.264
0.00001241,1.1224,0.00001241,15.936
0.00001242,1.1224,0.00001242,17.264
0.00001243,1.0736,0.00001243,17.264
0.00001244,1.0736,0.00001244,17.264
0.00001245,0.976,0.00001245,18.592
0.00001246,0.976,0.00001246,17.264
0.00001247,1.0248,0.00001247,17.264
0.00001248,0.976,0.00001248,17.264
0.00001249,0.976,0.00001249,13.28
